17020	7	6	5	202888	31814	41	1641751	1606.6467	422.82095	46.476918	46.098405	4869															
17060	2	0	2	74376	36124	36.85	777241	729.27879	152.92773	73.004054	142.78609	1342															
17140	59	1	70	1995192	42944.5	35.4	30594062	4341.61	50.945617	105.61528	140.94733	47714															
17200	1	2	0	39314	40807	40.2	386300	506.49463	87.357314	92.682041	94.17104	1071															
17220	1	5	2	89728	26250	38.5	777983	899.5773	64.849515	72.279285	213.23614	2138															
17260	0	0	0	29897	22500	31.1	195530	381.17615	199.54209	180.33068	282.45778	590															
17300	0	4	6	229001	35868	36.3	1364685	1806.3212	180.2321	208.98539	113.17967	4072															
17340	1	1	0	58228	28427	43.1	306571	817.3918	422.72301	48.981784	39.620508	1207															
17380	0	0	1	41757	20063	30.3	201969	941.86709	206.916	186.57705	309.7245	735															
17420	3	3	4	103173	31502	37.65	1041002	641.30645	50.803055	109.41403	70.053777	2075															
17460	72	42	52	2138269	47106.5	38.05	37886165	1941.3552	96.049755	105.86748	67.895701	55075															
17500	1	0	1	36816	33177.5	30.15	171211	1033.9168	74.924705	508.83211	57.380128	601															
17540	0	0	2	49428	41276.5	37.7	572390	647.66308	263.02389	349.19313	93.611435	1266															
17580	0	0	1	45288	29789.5	36.85	298709	1923.7191	405.59629	820.89418	394.99446	997															
17660	0	2	3	110021	36944	37.1	1306611	1000.2494	934.96112	316.82384	654.44015	4563															
17700	0	0	1	37056	30795	38.3	444067	829.87961	328.04107	525.82098	324.96133	972															
17740	1	1	1	46297	37500	34.7	78026	500.65684	81.657761	92.637619	71.954769	898															
17780	3	0	5	183751	28542	33.4	1505839	2009.8855	50.950495	545.06742	69.630825	4081															
17820	0	0	25	539884	44671	36.2	7768004	3604.4807	538.04373	783.76696	425.2075	16543															
17860	0	0	2	147004	37657.5	36.25	1849149	1297.0795	326.92031	457.08262	119.42355	4435															
17900	27	17	20	635774	35757	35.7	7645288	3398.2507	29.552808	52.729726	57.494361	16677															
17940	2	1	4	73147	41894.5	35.75	1030774	696.67719	137.76976	148.06953	201.63103	1677															
17980	9	4	7	281387	33304	36.85	2457650	1717.4831	127.49781	39.719541	113.91322	5595															
18020	3	0	2	70883	40241	35.5	1526812	404.11388	33.994603	216.14885	158.86412	1765															
18060	0	2	2	61041	28823	30.9	563177	502.44308	71.179719	51.341784	268.72581	1505															
18100	0	0	0	32373	36299	36.15	428511	686.11015	604.46272	718.1115	307.94478	990															
18140	67	2	42	1598754	43576	35.8	30201091	3788.8718	132.42765	87.179779	73.706817	40423															
18180	4	7	2	129792	48929	39.6	2069379	889.2553	73.865366	86.576005	100.17432	4110															
18220	1	0	0	25715	38608	36.9	235747	213.73982	41.736827	196.80346	154.89259	506															
18260	2	1	3	97460	27307.5	39.6	886890	1295.6424	62.08223	190.31677	159.81359	2139															
18300	0	1	1	62724	29797	43.1	532983	1148.8898	695.59389	136.13597	306.91116	1787															
18340	0	1	2	48948	20385	33.8	382279	494.76319	58.407426	168.1872	170.18807	931															
18380	1	0	1	21763	23864	34.2	173348	263.03432	152.56436	115.40047	155.81876	509															
18420	0	0	1	33876	30256.5	35.4	317767	368.32264	121.09871	115.98943	237.12879	803															
18460	1	2	0	37599	36393	36.45	326954	326.17358	85.49574	96.111858	18.664846	868															
18500	2	4	2	97252	33273	37.1	907376	1399.143	21.975319	63.397911	125.16794	1827															
18580	12	0	10	404389	30913	32.9	4018372	1713.6949	158.22701	655.66666	136.02852	8885															
18620	1	0	0	44609	31138	38.45	254753	943.27883	12.17035	513.76691	17.857676	801															
18660	1	2	1	48785	37277	35.3	398358	509.26292	40.200894	22.819583	129.04989	1069															
18700	0	1	0	72682	34553	33.85	952587	749.57986	774.29477	52.053995	397.94859	2017															
18740	1	1	1	33808	36667	37.1	288052	458.13596	138.25351	115.70046	109.91478	686															
18820	2	0	1	37845	42135.5	35.95	486844	507.45657	40.236343	248.24986	87.516323	905															
18860	0	1	1	27507	29718	36.1	108977	886.38967	625.16259	237.37133	232.13177	506															
18900	1	1	1	42732	27610	37.9	332139	523.21431	40.330227	168.26337	135.90849	800															
18940	1	0	2	57267	26683	33.6	266257	599.13872	170.31764	344.14394	170.53195	991															
18980	2	2	1	76551	31902	36.7	645252	751.21862	33.703399	49.187917	165.94492	1685															
19020	1	1	1	36323	44020.5	36.65	441913	457.98731	20.388122	42.483264	157.18488	1042															
19060	3	3	0	104836	31110	39.7	662076	895.81861	27.642155	27.320857	151.55543	2267															
19124	119	0	101	3503199	47512.5	33	82794521	5735.8791	0	465.28353	0	93796															
19140	3	1	3	121648	37430	34.3	1858193	632.03561	73.595952	91.803785	72.860623	2846															
19180	4	0	2	84302	38491	38.6	796639	963.62994	83.570339	267.20255	73.736541	1632															
19220	1	1	0	53477	26542	36.8	469814	606.44001	108.87726	164.3389	218.7488	1061															
19260	5	0	3	109226	31274	40.1	946300	1027.6797	124.33059	116.8655	222.34023	2365															
19300	6	6	5	140260	38129	38.1	1523340	1547.5866	161.19338	149.01714	315.84244	4607															
19340	7	0	17	376236	40750	38.8	5232805	2236.8747	229.54017	346.92893	109.44418	9443															
19380	24	14	22	818884	43981	37.45	11649105	1744.7565	68.859781	127.4936	97.397597	18291															
19460	3	3	3	144463	34100.5	36.4	1397719	1193.6347	62.159937	75.272326	168.90852	3063															
19500	3	0	6	113269	42461	38.7	1417667	508.85825	148.1031	340.65518	73.498381	2568															
19540	2	0	1	33251	38233	27.6	372906	331.06761	81.647733	151.23678	86.513491	770															
19580	0	2	1	39330	44371.5	36.05	533505	378.52374	92.573714	107.65986	44.52334	831															
19620	0	0	0	44672	22330	30.6	186976	2248.8576	313.44584	830.0801	303.24529	735															
19660	18	0	25	445486	34106.5	43.75	4055206	1111.7987	29.105246	337.83971	23.360897	12445															
19700	0	0	0	25016	13651	31.4	94045	2965.0889	270.59994	608.72498	319.99162	385															
19740	0	11	70	2182295	49406.5	35.7	47544607	7428.7026	519.31756	751.93267	400.83462	71651															
19760	0	0	1	36104	29564.5	33.4	205358	1077.1924	114.61209	368.6775	123.54589	648															
19780	0	0	22	483196	43358	37.35	10526708	2974.334	397.19077	514.58012	228.38855	14467															
19804	92	38	34	2077363	41611.5	34.85	28192386	647.97148	3.3250504	18.173243	40.762545	34386															
19860	0	0	0	23976	31177.5	39	264730	2685.8385	948.89067	930.32731	433.1262	880															
19900	1	1	1	30431	26136	33.2	197031	383.02371	150.5979	92.603065	178.26324	507															
19940	0	0	1	36780	41099	37.4	349796	701.55516	203.16117	291.02186	53.949982	766															
19980	0	0	1	32323	38159.5	35.25	390485	1168.4406	403.40776	744.72621	399.14966	776															
20020	3	4	3	130022	27758	38	938710	1685.9716	160.26551	129.67292	200.69332	3567															
20060	1	0	1	46400	28607	32.05	400503	1003.3242	135.08928	159.97382	179.15489	913															
20100	2	7	9	122794	41454	35.4	1343810	545.41179	61.984539	30.633731	35.868726	3046															
20140	1	3	0	52651	30625	36.9	494880	1041.0069	63.468414	107.61947	114.41824	1125															
20180	2	2	0	80935	30833	38.5	675601	1066.8042	54.324759	102.02721	123.45151	1938															
20220	0	0	3	92394	42148	36.4	1509340	818.5921	298.17672	369.34426	81.710679	2735															
20260	0	0	7	277113	37026	40.6	3325009	8558.0595	487.64931	481.82647	98.142528	7489															
20300	1	0	0	19933	29972	26.85	129820	592.14408	385.68936	831.84064	377.1787	409															
20340	0	0	1	43695	27750.5	39.6	268337	980.58925	151.73399	583.60944	147.86711	987															
20380	2	1	1	77919	31706	34.05	478418	563.91058	199.23001	93.848133	201.86837	1535															
20420	0	1	1	43964	40466	34.7	461182	1657.7932	346.87024	596.82266	231.8559	2016															
20460	0	0	1	37092	25735	38.25	242468	951.28767	100.43497	490.52458	103.20499	654															
20500	12	10	7	416819	41565	36.9	6367985	1641.0959	150.47891	77.63364	189.47757	10128															
20540	0	0	1	35968	32699.5	36.55	392371	431.09067	220.79309	216.57514	147.25668	826															
20580	0	0	0	47175	16578.5	26.05	177962	169.95528	311.75146	822.34669	308.39081	758															
20620	0	6	1	115899	36617	37.1	742963	605.12377	88.80489	153.68306	139.03516	2333															
20660	1	1	1	33764	46598	47.5	601133	267.22978	66.919076	38.510508	70.397608	1607															
20700	11	6	1	138405	45659.5	38.3	1173678	587.64847	72.060037	56.511995	19.427867	3480															
20740	0	0	3	146422	37890	37.3	1989976	1634.9493	405.60436	403.09315	98.701546	4040															
20764	53	66	51	2142501	62199.5	38.2	42825147	1610.8221	18.481231	18.278546	38.626853	61926															
20780	0	0	0	47518	51875	32.2	1103642	2508.5526	505.8663	716.32141	378.24557	3477															
20820	0	0	1	36673	39180	34.1	513968	630.64415	128.87819	354.34378	42.050851	1199															
20900	1	0	1	41039	36250	35	306009	1060.3628	66.494174	573.74147	48.528418	932															
20940	0	3	1	140787	28851	31.1	859800	2620.7373	123.83151	132.26832	83.997028	2431															
20980	0	0	0	46245	27083	37.5	526844	874.97831	223.45412	274.18533	234.93105	1155															
21020	1	0	1	52690	31742	39.3	358127	670.99819	133.37573	207.46818	234.17029	1294															
21060	0	2	4	116355	35660	36.05	999718	931.63637	129.10332	221.33775	156.17873	2409															
21120	0	0	1	20026	26188.5	37.55	177331	795.27936	258.66822	696.48325	251.80823	664															
21140	8	0	7	183979	47307	32.1	4154535	502.86859	113.93267	137.63758	49.337883	5100															
21220	1	0	0	46701	38984.5	36.35	737746	14111.919	411.40531	302.26819	311.46472	1083															
21260	0	1	0	33292	38958	39.4	243317	1257.5171	899.68755	147.27874	572.83524	1165															
21300	0	5	2	89263	36216.5	37.25	699772	369.9582	0	65.164347	113.7395	1806															
21340	0	0	25	679636	26653	29.4	4319666	1082.0824	339.98998	678.45934	380.12161	12482															
21380	0	0	1	38811	33854	38.1	372272	1567.8225	401.67129	585.52156	326.67191	966															
21420	0	0	2	57759	33958	38.5	534119	1036.7043	276.50228	606.60474	274.64816	1561															
21460	1	1	1	93674	31096.5	38.25	676615	1284.0717	148.71956	135.42412	209.6419	1796															
21500	9	13	2	284503	38861.5	36.05	2947096	881.20431	133.47146	157.68229	161.82544	6458															
21540	0	0	1	39678	34013	41.5	383583	1222.382	272.66423	262.17035	203.0099	1190															
21580	0	0	1	45062	27857	36.8	198866	3251.8965	354.73352	634.21637	261.96425	692															
21640	0	1	0	27630	20893	36	246845	701.27646	144.40255	106.07337	178.8104	518															
21660	0	5	7	322710	39038	40.4	3957775	2952.032	711.57272	76.49287	345.69874	10060															
21700	3	3	3	126638	31490	39.7	977411	2689.7286	532.00218	146.08828	139.0955	3517															
21740	0	0	0	19742	47188	31	205069	2081.6633	537.25656	604.96765	393.14215	582															
21780	17	2	9	343221	39577	38.05	4609070	2322.8839	119.5316	279.99698	54.846576	8594															
21860	0	0	1	21823	35859	41.2	237502	684.86797	503.77963	554.86163	102.45084	668															
21900	4	2	0	59515	29125	40	556370	368.41226	62.618091	102.64142	211.12361	1252															
21980	1	0	1	23936	40815	34.7	176855	3386.6076	387.44691	188.44985	197.44256	494															
22020	4	0	2	174589	40694	37.9	2810941	2937.8057	699.10993	694.56895	172.19995	5782															
22060	0	0	2	58804	49603.5	35.15	721169	551.47124	478.52792	497.89021	45.560569	1554															
22100	0	0	1	57308	29681	35.3	453719	507.89345	263.40332	344.76464	63.947767	1477															
22140	0	0	2	112034	26926	31	644800	5082.0284	271.93847	545.91458	173.37202	2759															
22180	11	7	6	334294	35833	32.4	2386926	755.76193	183.47804	91.855217	193.82698	5759															
22220	0	0	10	345965	32651.5	35.35	5141499	3234.8664	268.39454	389.22322	272.60794	9861															
22260	0	0	1	53283	35516	41.25	468587	1709.6609	640.62124	637.01536	110.26653	1643															
22280	0	0	1	34886	35187	40.15	230936	2424.1568	341.77682	116.081	125.01136	653															
22300	1	2	1	64845	47788	35.9	1304061	418.26996	91.487345	107.39094	27.242685	1696															
22340	1	1	0	26365	27351	34.1	223603	504.44067	141.28551	145.07716	171.58339	507															
22380	1	0	2	114629	34583	29.4	1054105	15524.438	94.013028	330.20987	5.90E-05	3414															
22420	0	30	9	452684	45568	35.9	3941324	736.75502	25.585027	16.363314	85.789528	8851															
22500	8	4	4	198628	29094.5	35.95	2271694	1484.9335	115.14485	71.923208	143.38144	4229															
22520	3	3	2	142127	31286.5	38.35	1167984	1249.3235	86.993445	91.43264	209.4637	3211															
22540	0	0	3	92285	49410	37.3	1155025	685.20784	255.68386	253.71069	43.712097	2303															
